Name,Alias
"k phosphate","potassium phosphate"
"k-po4","potassium phosphate"
"k-phosphate","potassium phosphate"
"potassium phosphate-sodium phosphate","potassium phosphate-sodium phosphate"
"potassium selenate","potassium selenate"
"potassium silicate","potassium silicate"
"liquid glass","potassium silicate"
"water glass","potassium silicate"
"potassium sodium phosphate","potassium sodium phosphate"
"na/k po4","potassium sodium phosphate"
"na/k phosphate","potassium sodium phosphate"
"sodium/potassium phosphate","potassium sodium phosphate"
"potassium sodium tartrate","potassium sodium tartrate"
"k,na-tartrate","potassium sodium tartrate"
"k,na tartrate","potassium sodium tartrate"
"k- na tartrate","potassium sodium tartrate"
"k-,na-tartrate","potassium sodium tartrate"
"k-na-tartrate","potassium sodium tartrate"
"k/na tartrate","potassium sodium tartrate"
"nak-tartrate","potassium sodium tartrate"
"potassium / sodium tartrate","potassium sodium tartrate"
"rochelle salt","potassium sodium tartrate"
"seignette salt","potassium sodium tartrate"
"sodium-potassium tartrate","potassium sodium tartrate"
"sodium/potassium tartrate","potassium sodium tartrate"
"na-k-tartrate","potassium sodium tartrate"
"na/k tartrate","potassium sodium tartrate"
"nak tartrate","potassium sodium tartrate"
"potassium/sodium tartrate","potassium sodium tartrate"
"sodium / potassium tartrate","potassium sodium tartrate"
"sodium potassium tartrate","potassium sodium tartrate"
"potassium sulfate","potassium sulfate"
"k2so4","potassium sulfate"
"potassium sulphate","potassium sulfate"
"potassium thiocyanate","potassium thiocyanate"
"kscn","potassium thiocyanate"
"potassium rhodanide","potassium thiocyanate"
"ppg smear","ppg smear"
"praseodymium(iii) acetate","praseodymium(iii) acetate"
"praseodymium (iii) acetate","praseodymium(iii) acetate"
"procaine hcl","procaine hcl"
"procaine hydrochloride","procaine hcl"
"proline","proline"
"(2s)-pyrrolidine-2-carboxylic acid","proline"
"carboxypyrrolidine","proline"
"l-proline","proline"
"pyrrolidine-2-carboxylic acid","proline"
"pro","proline"
"proparacaine hcl","proparacaine hcl"
"proparacaine hydrochloride","proparacaine hcl"
"propionate-cacodylate-bis tris propane","propionate-cacodylate-bis tris propane"
"pcb","propionate-cacodylate-bis tris propane"
"pcb buffer/naoh","propionate-cacodylate-bis tris propane"
"pctp","propionate-cacodylate-bis tris propane"
"propionic acid cacodylate bis tris propane","propionate-cacodylate-bis tris propane"
"sodium propionate, sodium cacodylate, bis-tris propane","propionate-cacodylate-bis tris propane"
"propionate-mes-bis tris propane","propionate-mes-bis tris propane"
"pmtp","propionate-mes-bis tris propane"
"propionitrile","propionitrile"
"ethyl cyanide","propionitrile"
"propanenitrile","propionitrile"
"protamine sulfate","protamine sulfate"
"protamine sulfate salt","protamine sulfate"
"salmine","protamine sulfate"
"protease","protease"
"proteinase k","proteinase k"
"protoporphyrin ix","protoporphyrin ix"
"depocolin-s","protoporphyrin ix"
"ooporphyrin disodium salt","protoporphyrin ix"
"protoporphyrin ix disodium salt","protoporphyrin ix"
"protoporphyrin disodium salt","protoporphyrin ix"
"pterin-6-yl-methyl-monophosphate","pterin-6-yl-methyl-monophosphate"
"pterin mp","pterin-6-yl-methyl-monophosphate"
"pterin-mp","pterin-6-yl-methyl-monophosphate"
"pterin-monophosphate","pterin-6-yl-methyl-monophosphate"
"pterin monophosphate","pterin-6-yl-methyl-monophosphate"
"pullulan","pullulan"
"purepegs cocktail","purepegs cocktail"
"putrescine","putrescine"
"1,4-diaminobutane","putrescine"
"tetramethylenediamine","putrescine"
"butane-1,4-diamine","putrescine"
"putrescine dihydrochloride","putrescine dihydrochloride"
"1,4 diaminobutane, 2hcl","putrescine dihydrochloride"
"1,4-diaminobutane dihydrochloride","putrescine dihydrochloride"
"1,4-butanediamine dihydrochloride","putrescine dihydrochloride"
"1,4-diaminebutane dihydrochloride","putrescine dihydrochloride"
"1,4-diaminobutane, 2hcl","putrescine dihydrochloride"
"tetramethylenediamine dihydrochloride","putrescine dihydrochloride"
"putrescine hydrochloride","putrescine dihydrochloride"
"pyridine","pyridine"
"azabenzene","pyridine"
"azine","pyridine"
"pyridoxal hydrochloride","pyridoxal hydrochloride"
"3-hydroxy-5-(hydroxymethyl)-2-methyl-4-pyridinecarboxaldehyde hydrochloride","pyridoxal hydrochloride"
"pl hcl","pyridoxal hydrochloride"
"vitamin b6 hydrochloride","pyridoxal hydrochloride"
"pyridoxine hydrochloride","pyridoxal hydrochloride"
"pyridoxal-5-phosphate","pyridoxal-5-phosphate"
"3-hydroxy-2-methyl-5-([phosphonooxy]methyl)-4-pyridinecarboxaldehyde","pyridoxal-5-phosphate"
"codecarboxylase","pyridoxal-5-phosphate"
"hipyridoxin","pyridoxal-5-phosphate"
"plp","pyridoxal-5-phosphate"
"phosphopyridoxal monohydrate","pyridoxal-5-phosphate"
"pyridoxal 5'-phosphate","pyridoxal-5-phosphate"
"pyridoxal 5'-phosphate monohydrate","pyridoxal-5-phosphate"
"pyridoxal 5-phosphate monohydrate","pyridoxal-5-phosphate"
"pyridoxal phosphate hydrate","pyridoxal-5-phosphate"
"pyridoxyl phosphate monohydrate","pyridoxal-5-phosphate"
"pyridoxal 5-phosphate","pyridoxal-5-phosphate"
"pyridoxamine dihydrochloride","pyridoxamine dihydrochloride"
"4-(aminomethyl)-5-hydroxy-6-methyl-3-pyridinemethanol dihydrochloride","pyridoxamine dihydrochloride"
"pyridoxylamine dihydrochloride","pyridoxamine dihydrochloride"
"pyridoxine","pyridoxine"
"3-[(2,4-dihydroxy-3,3-dimethylbutanoyl)amino]propanoic acid","pyridoxine"
"pyridoxol","pyridoxine"
"vitamin b6","pyridoxine"
"vitamin- b6","pyridoxine"
"pyrodoxine hcl","pyridoxine"
"pyrodoxine hydrochloride","pyridoxine"
"pyromellitic acid","pyromellitic acid"
"1,2,4,5-benzenetetracarboxylic acid","pyromellitic acid"
"pyrrolidinium formate","pyrrolidinium formate"
"pyrrf","pyrrolidinium formate"
"pyrrolidinium nitrate","pyrrolidinium nitrate"
"pyrrn","pyrrolidinium nitrate"
"pyrrolidinonium formate","pyrrolidinonium formate"
"pyrrof","pyrrolidinonium formate"
"pyrrolidinonium nitrate","pyrrolidinonium nitrate"
"pyrron","pyrrolidinonium nitrate"
"pyrroloquinoline quinone","pyrroloquinoline quinone"
"4,5-dioxo-4,5-dihydro-1h-pyrrolo[2,3-f]quinoline-2,7,9-tricarboxylic acid","pyrroloquinoline quinone"
"pqq","pyrroloquinoline quinone"
"pyruvic acid","pyruvic acid"
"2-oxopropionic acid","pyruvic acid"
"alpha-ketopropionic acid","pyruvic acid"
"quinic acid","quinic acid"
"(-)-quinic acid","quinic acid"
"chinic acid","quinic acid"
"d-(-)-quinic acid","quinic acid"
"d-quinic acid","quinic acid"
"kinic acid","quinic acid"
"quinine","quinine"
"6-methoxycinchonine","quinine"
"chinine","quinine"
"quinidine","quinine"
"quinine sulfate","quinine sulfate"
"(r)-[(2s,4s,5r)-5-ethenyl-1-azabicyclo[2.2.2]octan-2-yl]-(6-methoxyquinolin-4-yl)methanol;sulfuric acid","quinine sulfate"
"quinolinic acid","quinolinic acid"
"2,3-pyridinedicarboxylic acid","quinolinic acid"
"raffinose","raffinose"
"2-[3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-[[3,4,5-trihydroxy","raffinose"
"d-(+)-raffinose pentahydrate","raffinose"
"d-(+)-raffinose","raffinose"
"resorcinol","resorcinol"
"benzene-1,3-diol","resorcinol"
"resorcin","resorcinol"
"rhenium oxide","rhenium oxide"
"rhenium (iv) oxide","rhenium oxide"
"rhenium(iv) oxide","rhenium oxide"
"ribavirin","ribavirin"
"rebetol","ribavirin"
"tribavirin","ribavirin"
"virazole","ribavirin"
"ribitol","ribitol"
"1,2,3,4,5-pentanepentol","ribitol"
"adonit","ribitol"
"adonitrol","ribitol"
"pentane-1,2,3,4,5-pentol","ribitol"
"pentitol","ribitol"
"adonitol","ribitol"
"meso-ribitol","ribitol"
"riboflavin","riboflavin"
"()-riboflavin","riboflavin"
"(-)-riboflavin","riboflavin"
"lactoflavin","riboflavin"
"vitamin b2","riboflavin"
"vitamin g","riboflavin"
"ribonuclease a","ribonuclease a"
"ribonucleic acid","ribonucleic acid"
"rubidium bromide","rubidium bromide"
"rubidium chloride","rubidium chloride"
"rubidium(i) chloride","rubidium chloride"
"ruthenium chloride","ruthenium chloride"
"ruthenium(iii)-chloride","ruthenium chloride"
"s-adenosylmethionine","s-adenosylmethionine"
"active methionine","s-adenosylmethionine"
"adomet","s-adenosylmethionine"
"s-(5'-adenosyl)-l-methionine chloride","s-adenosylmethionine"
"sam chloride","s-adenosylmethionine"
"salicin","salicin"
"2(hydroxymethyl)phenyl-beta-d-glucopyranoside","salicin"
"2-(hydroxymethyl)phenyl  -d-glucopyranoside","salicin"
"salicoside","salicin"
"salicylamide","salicylamide"
"2-hydroxybenzamide","salicylamide"
"cetamide","salicylamide"
"salicylic acid","salicylic acid"
"2-carboxyphenol","salicylic acid"
"2-hydroxybenzoic acid","salicylic acid"
"o-hydroxybenzoic acid","salicylic acid"
"o-carboxyphenol","salicylic acid"
"samarium acetate","samarium acetate"
"samarium(iii) acetate hydrate","samarium acetate"
"acetic acid, samarium salt","samarium acetate"
"samarium bromide","samarium bromide"
"samarium chloride","samarium chloride"
"samarium (iii) chloride","samarium chloride"
"samarium(iii) chloride","samarium chloride"
"samarium(iii) chloride hexahydrate","samarium chloride"
"samarium(iii)-chloride","samarium chloride"
"samarium nitrate","samarium nitrate"
"sarcosine","sarcosine"
"methylglycine","sarcosine"
"n-methylaminoacetic acid","sarcosine"
"n-methylglycine","sarcosine"
"sebacic acid","sebacic acid"
"1,8-octanedicarboxylic acid","sebacic acid"
"decanedioic acid","sebacic acid"
"seeds","seeds"
"ser-glu","ser-glu"
"2-[(2-amino-3-hydroxypropanoyl)amino]pentanedioic acid","ser-glu"
"l-seryl-l-glutamic acid","ser-glu"
"serine","serine"
"(2s)-2-amino-3-hydroxypropanoic acid","serine"
"(l,d)-serine","serine"
"dl-serine","serine"
"l-serine","serine"
"ser","serine"
"ser-tyr","ser-tyr"
"2-[(2-amino-3-hydroxypropanoyl)amino]-3-(4-hydroxyphenyl)propanoic acid","ser-tyr"
"shikimic acid","shikimic acid"
"(3r,4s,5r)-(-)-3,4,5-trihydroxy-1-cyclohexenecarboxylic acid","shikimic acid"
"l-shikimic acid","shikimic acid"
"shikimate","shikimic acid"
"silicone oil","silicone oil"
"sodium 1-pentanesulfonic acid","sodium 1-pentanesulfonic acid"
"1-pentanesulfonic acid sodium salt","sodium 1-pentanesulfonic acid"
"sodium 1-pentanesulfonic acid monohydrate","sodium 1-pentanesulfonic acid"
"sodium 4-aminosalicylate","sodium 4-aminosalicylate"
"sodium 4-aminosalicylate dihydrate","sodium 4-aminosalicylate"
"sodium acetate","sodium acetate"
"sodium  acetate","sodium acetate"
"acetate","sodium acetate"
"na acetate","sodium acetate"
"na-acetate","sodium acetate"
"naac","sodium acetate"
"naoac","sodium acetate"
"sodium acetate-acetic acid","sodium acetate-acetic acid"
"naac/acetic acid","sodium acetate-acetic acid"
"sodium acetate / acetic acid","sodium acetate-acetic acid"
"acetic acid-sodium acetate","sodium acetate-acetic acid"
"sodium ascorbate","sodium ascorbate"
"l-ascorbic acid sodium salt","sodium ascorbate"
"monosodium ascorbate","sodium ascorbate"
"sodium (2r)-2-[(1s)-1,2-dihydroxyethyl]-4-hydroxy-5-oxo-2h-furan-3-olate","sodium ascorbate"
"sodium l-ascorbate","sodium ascorbate"
"sodium-l ascorbate","sodium ascorbate"
"sodium-l-ascorbate","sodium ascorbate"
"sodium;(2r)-2-[(1s)-1,2-dihydroxyethyl]-4-hydroxy-5-oxo-2h-furan-3-olate","sodium ascorbate"
"sodium azide","sodium azide"
"n3","sodium azide"
"azide","sodium azide"
"sodium benzenesulfonate","sodium benzenesulfonate"
"benzenesulfonic acid sodium salt","sodium benzenesulfonate"
"sodium benzene monosulfate","sodium benzenesulfonate"
"sodium benzene sulfonate","sodium benzenesulfonate"
"sodium benzoate","sodium benzoate"
"sodium bes","sodium bes"
"sodium bicine","sodium bicine"
"sodium bromide","sodium bromide"
"nabr","sodium bromide"
"sodium cacodylate","sodium cacodylate"
"na cacodylate/hcl","sodium cacodylate"
"na-cacodylate","sodium cacodylate"
"cacodylate","sodium cacodylate"
"na cacodylate","sodium cacodylate"
"sodium dimethyl arsonide","sodium cacodylate"
"sodium carbonate","sodium carbonate"
"soda ash","sodium carbonate"
"sodium chloride","sodium chloride"
"na chloride","sodium chloride"
"sodium  chloride","sodium chloride"
"na-chloride","sodium chloride"
"nacl","sodium chloride"
"salt","sodium chloride"
"sodium cholate","sodium cholate"
"3a,7a,12a-trihydroxy-5b-cholan-24-oic acid, monosodium salt","sodium cholate"
"sodium chromate","sodium chromate"
"chromium disodium oxide","sodium chromate"
"rachromate","sodium chromate"
"sodium citrate","sodium citrate"
"citric acid-sodium hydroxide","sodium citrate"
"citrate","sodium citrate"
"na-citrate","sodium citrate"
"sodium citrate-hcl","sodium citrate-hcl"
"sodium deoxycholate","sodium deoxycholate"
"3alpha,12alpha-dihydroxy-5beta-cholanic acid sodium salt","sodium deoxycholate"
"7-deoxycholic acid sodium salt","sodium deoxycholate"
"deoxycholic acid sodium salt","sodium deoxycholate"
"sodium (4r)-4-[(3r,5r,8r,9s,10s,12s,13r,14s,17r)-3,12-dihydroxy-10,13-dimet","sodium deoxycholate"
"sodium d-glucosamine-6-phosphate","sodium d-glucosamine-6-phosphate"
"d-glucosamine 6-phosphate sodium salt","sodium d-glucosamine-6-phosphate"
"sodium dihydrogen phosphate","sodium dihydrogen phosphate"
"monosodium phosphate","sodium dihydrogen phosphate"
"nah2 phosphate","sodium dihydrogen phosphate"
"sodium phosphate monobasic (h2o)","sodium dihydrogen phosphate"
"mono-sodium dihydrogen phosphate","sodium dihydrogen phosphate"
"nah2po4","sodium dihydrogen phosphate"
"sodium phosphate (monobasic)","sodium dihydrogen phosphate"
"sodium phosphate monobasic","sodium dihydrogen phosphate"
"sodium phosphate, monobasic","sodium dihydrogen phosphate"
"sodium dihydrogen phosphate-disodium hydrogen phosphate","sodium dihydrogen phosphate-disodium hydrogen phosphate"
"na2h/nah2 po4","sodium dihydrogen phosphate-disodium hydrogen phosphate"
"nah2po4/na2hpo4","sodium dihydrogen phosphate-disodium hydrogen phosphate"
"sodium dihydrogen-dipotassium hydrogen phosphate","sodium dihydrogen-dipotassium hydrogen phosphate"
"k/na phosphate","sodium dihydrogen-dipotassium hydrogen phosphate"
"k2 h phosphate/na h2 phosphate","sodium dihydrogen-dipotassium hydrogen phosphate"
"k2h phosphate/nah2 phosphate","sodium dihydrogen-dipotassium hydrogen phosphate"
"nah2/k2h phosphate","sodium dihydrogen-dipotassium hydrogen phosphate"
"potassium phosphate (dibasic) / sodium phosphate (monobasic)","sodium dihydrogen-dipotassium hydrogen phosphate"
"dipotassium hydrogen-sodium dihydrogen phosphate","sodium dihydrogen-dipotassium hydrogen phosphate"
"nak2po4","sodium dihydrogen-dipotassium hydrogen phosphate"
"sodium dihydrogen-potassium dihydrogen phosphate","sodium dihydrogen-potassium dihydrogen phosphate"
"nah2/kh2 phosphate","sodium dihydrogen-potassium dihydrogen phosphate"
"nah2/kh2 po4","sodium dihydrogen-potassium dihydrogen phosphate"
"potassium dihydrogen-sodium dihydrogen phosphate","sodium dihydrogen-potassium dihydrogen phosphate"
"sodium dithionite","sodium dithionite"
"na dithionite","sodium dithionite"
"na2-dithionite","sodium dithionite"
"sodium hydrosulfite","sodium dithionite"
"sodium sulfoxylate","sodium dithionite"
"sodium dl-malate","sodium dl-malate"
"disodium 2-hydroxybutanedioate","sodium dl-malate"
"sodium dl-malate-dl-malic acid","sodium dl-malate-dl-malic acid"
"sodium dodecanoyl sarcosine","sodium dodecanoyl sarcosine"
"gardol","sodium dodecanoyl sarcosine"
"n-lauroylsarcosine sodium salt","sodium dodecanoyl sarcosine"
"n-methyl-n-(1-oxododecyl)-glycine, sodium salt","sodium dodecanoyl sarcosine"
"sarkosyl","sodium dodecanoyl sarcosine"
"sarkosyl nl","sodium dodecanoyl sarcosine"
"sodium lauroyl sarcosine","sodium dodecanoyl sarcosine"
"sodium 2-(dodecanoyl-methylamino)acetate","sodium dodecanoyl sarcosine"
"sodium dodecyl sulfate","sodium dodecyl sulfate"
"dodecyl sodium sulfate","sodium dodecyl sulfate"
"dodecyl sulfate sodium salt","sodium dodecyl sulfate"
"lauryl sulfate sodium salt","sodium dodecyl sulfate"
"sds","sodium dodecyl sulfate"
"sodium lauryl sulfate","sodium dodecyl sulfate"
"sodium fluoride","sodium fluoride"
"na fluoride","sodium fluoride"
"naf","sodium fluoride"
"sodium formate","sodium formate"
"na-formiate","sodium formate"
"nafo","sodium formate"
"formate","sodium formate"
"na formate","sodium formate"
"na-formate","sodium formate"
"sodium gluconate","sodium gluconate"
"d-gluconate sodium salt","sodium gluconate"
"d-gluconic acid sodium salt","sodium gluconate"
"gluconic acid sodium salt","sodium gluconate"
"monosodium d-gluconate","sodium gluconate"
"monosodium gluconate","sodium gluconate"
"sodium d-gluconate","sodium gluconate"
"sodium glutamate","sodium glutamate"
"(l)-na-glutamate","sodium glutamate"
"l-glutamic acid monosodium salt","sodium glutamate"
"msg","sodium glutamate"
"sodium (2s)-2-amino-5-hydroxy-5-oxo-pentanoate","sodium glutamate"
"monosodium glutamate","sodium glutamate"
"sodium hydrogen glutamate","sodium glutamate"
"sodium glycocholate","sodium glycocholate"
"glycocholic acid sodium salt","sodium glycocholate"
"sodium glyoxylate","sodium glyoxylate"
"glyoxylic acid monohydrate sodium salt","sodium glyoxylate"
"oxoethanoic acid sodium salt","sodium glyoxylate"
"sodium glyoxylate monohydrate","sodium glyoxylate"
"sodium hepes","sodium hepes"
"hepes - na","sodium hepes"
"hepes - sodium","sodium hepes"
"hepes sodium","sodium hepes"
"hepes sodium salt","sodium hepes"
"hepes-naoh","sodium hepes"
"hepes-na","sodium hepes"
"hepes/naoh","sodium hepes"
"na hepes","sodium hepes"
"na-hepes","sodium hepes"
"sodium hydrogen carbonate","sodium hydrogen carbonate"
"baking soda","sodium hydrogen carbonate"
"bicarb","sodium hydrogen carbonate"
"bicarbonate of soda","sodium hydrogen carbonate"
"naholite","sodium hydrogen carbonate"
"sodium bicarbonate","sodium hydrogen carbonate"
"sodium hydroxide","sodium hydroxide"
"caustic soda","sodium hydroxide"
"lye","sodium hydroxide"
"sodium iodide","sodium iodide"
"nai","sodium iodide"
"sodium lactate","sodium lactate"
"na lactate","sodium lactate"
"sodium l lactate","sodium lactate"
"sodium l-lactate","sodium lactate"
"lactate","sodium lactate"
"sodium l-malate","sodium l-malate"
"l-(-)-malic acid disodium salt","sodium l-malate"
"l-(-)-malic acid sodium salt","sodium l-malate"
"l-malic acid sodium salt","sodium l-malate"
"sodium malate","sodium malate"
"di-sodium malate","sodium malate"
"disodium malate","sodium malate"
"hydroxybutanedioic acid, sodium salt","sodium malate"
"hydroxysuccinic acid disodium salt","sodium malate"
"malic acid, sodium salt","sodium malate"
"sodium maleate","sodium maleate"
"toxilic acid","sodium maleate"
"sodium malonate","sodium malonate"
"di-sodium malonate","sodium malonate"
"malonate","sodium malonate"
"na malonate","sodium malonate"
"na-malonate","sodium malonate"
"sodium malonate dibasic","sodium malonate"
"sodium malonate-malonic acid","sodium malonate-malonic acid"
"malonic acid-sodium malonate","sodium malonate-malonic acid"
"sodium mes","sodium mes"
"mes sodium salt","sodium mes"
"mes-naoh","sodium mes"
"mes/naoh","sodium mes"
"na mes","sodium mes"
"names","sodium mes"
"sodium molybdate","sodium molybdate"
"disodium molybdate","sodium molybdate"
"sodium mops","sodium mops"
"sodium nitrate","sodium nitrate"
"chile salpeter","sodium nitrate"
"nano3","sodium nitrate"
"sodium orthovanadate","sodium orthovanadate"
"sodium vanadate(v)","sodium orthovanadate"
"sodium vanadium oxide","sodium orthovanadate"
"sodium oxamate","sodium oxamate"
"aminooxoacetic acid sodium salt","sodium oxamate"
"na-oxamate","sodium oxamate"
"oxalic acid monoamide sodium salt","sodium oxamate"
"oxamic acid sodium salt","sodium oxamate"
"sodium perchlorate","sodium perchlorate"
"sodium phenyl phosphate","sodium phenyl phosphate"
"disodium phenyl phosphate","sodium phenyl phosphate"
"phenyl phosphate disodium salt","sodium phenyl phosphate"
"sodium phenyl phosphate dibasic","sodium phenyl phosphate"
"sodium phenyl phosphate dibasic dihydrate","sodium phenyl phosphate"
"sodium phenyl phosphate dihydrate dibasic","sodium phenyl phosphate"
"sodium phosphate","sodium phosphate"
"na po4","sodium phosphate"
"na phosphate","sodium phosphate"
"na-po4","sodium phosphate"
"na-phosphate","sodium phosphate"
"phosphate","sodium phosphate"
"sodium pipes","sodium pipes"
"1,4-piperazinediethanesulfonic acid disodium salt","sodium pipes"
"napipes","sodium pipes"
"pipes","sodium pipes"
"sodium propionate","sodium propionate"
"sodium propanoate","sodium propionate"
"propionate","sodium propionate"
"sodium p-toluenesulfonate","sodium p-toluenesulfonate"
"4-methylbenzenesulfonic acid sodium salt","sodium p-toluenesulfonate"
"toluene-4-sulfonic acid sodium salt","sodium p-toluenesulfonate"
"p-toluenesulfonic acid sodium salt","sodium p-toluenesulfonate"
"sodium tosylate","sodium p-toluenesulfonate"
"sodium pyrophosphate","sodium pyrophosphate"
"pyrophosphate","sodium pyrophosphate"
"pyrophosphate inorganic","sodium pyrophosphate"
"sodium diphosphate tetrabasic","sodium pyrophosphate"
"sodium pyrophosphate tetrabasic","sodium pyrophosphate"
"sodium pyrophosphate tetrabasic decahydrate","sodium pyrophosphate"
"tetrasodium pyrophosphate","sodium pyrophosphate"
"sodium pyruvate","sodium pyruvate"
"2-oxopropanoic acid sodium salt","sodium pyruvate"
"pyruvic acid, sodium salt","sodium pyruvate"
"sodium alpha-ketopropionate","sodium pyruvate"
"alpha-ketopropionic acid sodium salt","sodium pyruvate"
"sodium 2-oxopropanoate","sodium pyruvate"
"sodium selenate","sodium selenate"
"sodium succinate","sodium succinate"
"butanedioic acid disodium salt","sodium succinate"
"sodium succinate dibasic","sodium succinate"
"succinic acid disodium salt","sodium succinate"
"succinic acid disodium salt hexahydrate","sodium succinate"
"na succinate","sodium succinate"
"na-succinate","sodium succinate"
"soduim succinate","sodium succinate"
"succinate","sodium succinate"
"sodium succinate-succinic acid","sodium succinate-succinic acid"
"succinic acid-sodium succinate","sodium succinate-succinic acid"
"sodium sulfate","sodium sulfate"
"na sulfate","sodium sulfate"
"na2so4","sodium sulfate"
"sodium sulphate","sodium sulfate"
"sodium tes","sodium tes"
"sodium tetraborate","sodium tetraborate"
"sodium tetraborate decahydrate","sodium tetraborate"
"na borate","sodium tetraborate"
"sodium borate","sodium tetraborate"
"sodium thiocyanate","sodium thiocyanate"
"nascn","sodium thiocyanate"
"sodium isothiocyanate","sodium thiocyanate"
"sodium trichloroacetate","sodium trichloroacetate"
"stca","sodium trichloroacetate"
"tca sodium salt","sodium trichloroacetate"
"trichloroacetic acid sodium salt","sodium trichloroacetate"
"sodium tricine","sodium tricine"
"sodium tripolyphosphate","sodium tripolyphosphate"
"stpp","sodium tripolyphosphate"
"sodium triphosphate pentabasic","sodium tripolyphosphate"
"sodium tungstate","sodium tungstate"
"sokalan cp 12s","sokalan cp 12s"
"sokalan cp 42","sokalan cp 42"
"sokalan cp 45","sokalan cp 45"
"sokalan cp 5","sokalan cp 5"
"sokalan cp 7","sokalan cp 7"
"sokalan hp 56","sokalan hp 56"
"sokalan hp 66 k","sokalan hp 66 k"
"sokalan pa 25 cl","sokalan pa 25 cl"
"sorbitol","sorbitol"
"d-glucitol","sorbitol"
"d-sorbitol","sorbitol"
"spectinomycin hcl","spectinomycin hcl"
"spectinomycin dihydrochloride pentahydrate","spectinomycin hcl"
"spermidine","spermidine"
"1,5,10-triazadecane","spermidine"
"n-(3-aminopropyl)butane-1,4-diamine","spermidine"
"spermidine trihydrochloride","spermidine trihydrochloride"
"4-azoniaoctamethylenediammonium trichloride","spermidine trihydrochloride"
"n-(3-aminopropyl)-1 4-butanediamine hydrochloride","spermidine trihydrochloride"
"n-(3-aminopropyl)-1,4-butanediamine trihydrochloride","spermidine trihydrochloride"
"n-(3-aminopropyl)-1,4-diamino-butane trihydrochloride","spermidine trihydrochloride"
"spermadine, 3 hcl","spermidine trihydrochloride"
"spermidine hydrochloride","spermidine trihydrochloride"
"spermidine, 3hcl","spermidine trihydrochloride"
"spermine","spermine"
"n,n'-bis(3-aminopropyl) butane-1,4-diamine","spermine"
"gerontine","spermine"
"musculamine","spermine"
"neuridine","spermine"
"spermine tetrahydrochloride","spermine tetrahydrochloride"
"1,4-bis(aminopropyl)butanediamine tetrahydrochloride","spermine tetrahydrochloride"
"gerontine tetrahydrochloride","spermine tetrahydrochloride"
"musculamine tetrahydrochloride","spermine tetrahydrochloride"
"neuridine tetrahydrochloride","spermine tetrahydrochloride"
"spermine hydrochloride","spermine tetrahydrochloride"
"spermine tetra-hcl","spermine tetrahydrochloride"
"spermine, 4 hcl","spermine tetrahydrochloride"
"stachyose","stachyose"
"lupeose","stachyose"
"stachyose hydrate","stachyose"
"staurosporine","staurosporine"
"am-2282","staurosporine"
"staurosporin","staurosporine"
"strontium acetate","strontium acetate"
"srac","strontium acetate"
"strontium chloride","strontium chloride"
"strontium nitrate","strontium nitrate"
"suberic acid","suberic acid"
"octanedioic acid","suberic acid"
"succinate-phosphate-glycine","succinate-phosphate-glycine"
"spg","succinate-phosphate-glycine"
"spg buffer","succinate-phosphate-glycine"
"spg buffer/naoh","succinate-phosphate-glycine"
"succinic acid, sodium dihydrogen phosphate, glycine","succinate-phosphate-glycine"
"succinic acid","succinic acid"
"butanedioic acid","succinic acid"
"sucrose","sucrose"
"d(+)-sucrose","sucrose"
"d(+)sucrose","sucrose"
"d-(+)-sucrose","sucrose"
"sugar","sucrose"
"sucrose monolaurate","sucrose monolaurate"
"dodecanoyl sucrose","sucrose monolaurate"
"lauroyl sucrose","sucrose monolaurate"
"sucrose laurate","sucrose monolaurate"
"sucrose monododecanoate","sucrose monolaurate"
"sucrose monolaureate","sucrose monolaurate"
"sucrosemonododecanoate","sucrose monolaurate"
"[(2s,3r,4s,5s,6r)-2-[(2s,3s,4s,5r)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxol","sucrose monolaurate"
"b-d-fructopyranosyl-a-d-glucopyranoside monododecanoate","sucrose monolaurate"
"beta-d-fructopyranosyl-a-d-glucopyranoside monododecanoate","sucrose monolaurate"
"sulfaguanidine","sulfaguanidine"
"sulfaguanidinum","sulfaguanidine"
"sulfamethoxazole","sulfamethoxazole"
"sulfamethazole","sulfamethoxazole"
"sulfamethylisoxazol","sulfamethoxazole"
"sulphamethoxazole","sulfamethoxazole"
"sulfanilamide","sulfanilamide"
"4-aminobenzenesulfonamide","sulfanilamide"
"bacteramid","sulfanilamide"
"sulfamine","sulfanilamide"
"sulfonylamide","sulfanilamide"
"sulphanilamide","sulfanilamide"
"sulfanilic acid","sulfanilic acid"
"4-aminobenzenesulfonic acid","sulfanilic acid"
"aniline-4-sulfonic acid","sulfanilic acid"
"aniline-p-sulfonic acid","sulfanilic acid"
"tabs","tabs"
"4-[[1,3-dihydroxy-2-(hydroxymethyl)propan-2-yl]amino]butane-1-sulfonic acid","tabs"
"n-tris(hydroxymethyl)methyl-4-aminobutanesulfonic acid","tabs"
"tacsimate","tacsimate"
"microlytic mix","tacsimate"
"t-mate","tacsimate"
"tannic acid","tannic acid"
"tantalum bromide cluster","tantalum bromide cluster"
"taps","taps"
"3-[[tris(hydroxymethyl)methyl]amino]propanesulfonic acid","taps"
"tartaric acid","tartaric acid"
"tartrate-bis tris-glygly","tartrate-bis tris-glygly"
"tbg","tartrate-bis tris-glygly"
